date,time,stress,smoked
2014-08-19,16:19:23,0.144045,-1
2014-08-19,16:19:24,0.155068,-1
2014-08-19,16:19:25,0.152362,-1
2014-08-19,16:19:26,0.153082,-1
2014-08-19,16:19:27,0.155886,-1
2014-08-19,16:19:28,0.146353,-1
2014-08-19,16:19:29,0.119263,-1
2014-08-19,16:19:30,0.124264,-1
2014-08-19,16:19:31,0.117009,-1
2014-08-19,16:19:32,0.124355,-1
2014-08-19,16:19:33,0.11117,-1
2014-08-19,16:19:34,0.115282,-1
2014-08-19,16:19:35,0.109983,-1
2014-08-19,16:19:36,0.114962,-1
2014-08-19,16:19:45,0.116203,-1
2014-08-19,16:19:48,0.112793,-1
2014-08-19,16:19:49,0.107554,-1
2014-08-19,16:19:50,0.109917,-1
2014-08-19,16:19:51,0.111059,-1
2014-08-19,16:19:52,0.123414,-1
2014-08-19,16:19:54,0.100259,-1
2014-08-19,16:19:55,0.11991,-1
2014-08-19,16:19:56,0.117115,-1
2014-08-19,16:19:57,0.120898,-1
2014-08-19,16:19:58,0.118869,-1
2014-08-19,16:19:59,0.11519,-1
2014-08-19,16:20:01,0.103604,-1
2014-08-19,16:20:20,0.104691,-1
2014-08-19,16:20:21,0.12241,-1
2014-08-19,16:20:22,0.103395,-1
2014-08-19,16:20:26,0.101652,-1
2014-08-19,16:20:28,0.117223,-1
2014-08-19,16:20:29,0.145018,-1
2014-08-19,16:20:32,0.108518,-1
2014-08-19,16:20:34,0.159281,-1
2014-08-19,16:20:36,0.186964,-1
2014-08-19,16:20:37,0.198149,-1
2014-08-19,16:20:38,0.199664,-1
2014-08-19,16:20:39,0.204323,-1
2014-08-19,16:20:40,0.231745,-1
2014-08-19,16:20:41,0.262926,-1
2014-08-19,16:20:42,0.285264,-1
2014-08-19,16:20:43,0.290903,-1
2014-08-19,16:20:45,0.305517,-1
2014-08-19,16:20:46,0.332243,-1
2014-08-19,16:20:47,0.321589,-1
2014-08-19,16:20:48,0.284712,-1
2014-08-19,16:20:49,0.291945,-1
2014-08-19,16:20:50,0.296523,-1
2014-08-19,16:20:51,0.326991,-1
2014-08-19,16:20:52,0.333309,-1
2014-08-19,16:20:53,0.354578,-1
2014-08-19,16:20:54,0.361359,-1
2014-08-19,16:20:55,0.341691,-1
2014-08-19,16:21:19,0.59646,-1
2014-08-19,16:21:20,0.555543,-1
2014-08-19,16:21:21,0.555543,-1
2014-08-19,16:21:22,0.579129,-1
2014-08-19,16:21:23,0.580702,-1
2014-08-19,16:21:24,0.598327,-1
2014-08-19,16:21:25,0.625225,-1
2014-08-19,16:21:26,0.639233,-1
2014-08-19,16:21:27,0.642211,-1
2014-08-19,16:21:28,0.645484,-1
2014-08-19,16:21:29,0.652112,-1
2014-08-19,16:21:30,0.664258,-1
2014-08-19,16:21:31,0.658471,-1
2014-08-19,16:21:32,0.647579,-1
2014-08-19,16:21:33,0.606191,-1
2014-08-19,16:21:34,0.613448,-1
2014-08-19,16:21:35,0.619536,-1
2014-08-19,16:21:36,0.619013,-1
2014-08-19,16:21:37,0.613944,-1
2014-08-19,16:21:38,0.629914,-1
2014-08-19,16:21:39,0.629323,-1
2014-08-19,16:21:40,0.616248,-1
2014-08-19,16:21:41,0.615941,-1
2014-08-19,16:21:42,0.624883,-1
2014-08-19,16:21:43,0.612879,-1
2014-08-19,16:21:44,0.603749,-1
2014-08-19,16:21:45,0.581391,-1
2014-08-19,16:21:46,0.569977,-1
2014-08-19,16:21:47,0.583337,-1
2014-08-19,16:21:48,0.594447,-1
2014-08-19,16:21:49,0.563337,-1
2014-08-19,16:21:50,0.581361,-1
2014-08-19,16:21:51,0.548384,-1
2014-08-19,16:21:52,0.545166,-1
2014-08-19,16:21:53,0.523225,-1
2014-08-19,16:21:55,0.51307,-1
2014-08-19,16:21:56,0.441112,-1
2014-08-19,16:21:57,0.488098,-1
2014-08-19,16:21:58,0.488391,-1
2014-08-19,16:21:59,0.454896,-1
2014-08-19,16:22:00,0.419685,-1
2014-08-19,16:22:01,0.418709,-1
2014-08-19,16:22:02,0.395663,-1
2014-08-19,16:22:03,0.421176,-1
2014-08-19,16:22:05,0.361773,-1
2014-08-19,16:22:06,0.393696,-1
2014-08-19,16:22:07,0.415742,-1
2014-08-19,16:22:08,0.393787,-1
2014-08-19,16:22:09,0.444947,-1
2014-08-19,16:22:10,0.444947,-1
2014-08-19,16:22:11,0.43506,-1
2014-08-19,16:22:12,0.463221,-1
2014-08-19,16:22:13,0.484374,-1
2014-08-19,16:22:14,0.538663,-1
2014-08-19,16:22:15,0.575569,-1
2014-08-19,16:22:16,0.56526,-1
2014-08-19,16:22:17,0.482126,-1
2014-08-19,16:22:18,0.472437,-1
2014-08-19,16:22:19,0.533526,-1
2014-08-19,16:22:20,0.58157,-1
2014-08-19,16:22:22,0.580152,-1
2014-08-19,16:22:23,0.489582,-1
2014-08-19,16:22:24,0.514676,-1
2014-08-19,16:22:25,0.487543,-1
2014-08-19,16:22:26,0.466316,-1
2014-08-19,16:22:27,0.433655,-1
2014-08-19,16:22:28,0.420299,-1
2014-08-19,16:22:29,0.410731,-1
2014-08-19,16:22:30,0.354158,-1
2014-08-19,16:22:31,0.333608,-1
2014-08-19,16:22:32,0.374914,-1
2014-08-19,16:22:33,0.400068,-1
2014-08-19,16:22:34,0.400068,-1
2014-08-19,16:22:35,0.350973,-1
2014-08-19,16:22:36,0.342684,-1
2014-08-19,16:22:37,0.315324,-1
2014-08-19,16:22:38,0.300784,-1
2014-08-19,16:22:39,0.286112,-1
2014-08-19,16:22:40,0.263887,-1
2014-08-19,16:22:41,0.303958,-1
2014-08-19,16:22:42,0.309716,-1
2014-08-19,16:22:43,0.31622,-1
2014-08-19,16:22:44,0.311176,-1
2014-08-19,16:22:45,0.336527,-1
2014-08-19,16:22:46,0.338938,-1
2014-08-19,16:22:47,0.327805,-1
2014-08-19,16:22:48,0.320314,-1
2014-08-19,16:22:49,0.379731,-1
2014-08-19,16:22:50,0.37273,-1
2014-08-19,16:22:51,0.400057,-1
2014-08-19,16:22:52,0.401525,-1
2014-08-19,16:22:53,0.385793,-1
2014-08-19,16:22:54,0.476574,-1
2014-08-19,16:22:55,0.452926,-1
2014-08-19,16:22:56,0.435786,-1
2014-08-19,16:22:57,0.446057,-1
2014-08-19,16:22:58,0.449995,-1
2014-08-19,16:22:59,0.44756,-1
2014-08-19,16:23:00,0.471697,-1
2014-08-19,16:23:01,0.460173,-1
2014-08-19,16:23:02,0.457655,-1
2014-08-19,16:23:03,0.5,-1
2014-08-19,16:23:04,0.5,-1
2014-08-19,16:23:05,0.532014,-1
2014-08-19,16:23:06,0.537918,-1
2014-08-19,16:23:07,0.538195,-1
2014-08-19,16:23:08,0.530807,-1
2014-08-19,16:23:09,0.5,-1
2014-08-19,16:23:10,0.513982,-1
2014-08-19,16:23:11,0.515377,-1
2014-08-19,16:23:12,0.461376,-1
2014-08-19,16:23:13,0.436211,-1
2014-08-19,16:23:14,0.418356,-1
2014-08-19,16:23:15,0.401482,-1
2014-08-19,16:23:16,0.399349,-1
2014-08-19,16:23:17,0.5,-1
2014-08-19,16:23:18,0.478947,-1
2014-08-19,16:23:20,0.460661,-1
2014-08-19,16:23:21,0.446904,-1
2014-08-19,16:23:22,0.432398,-1
2014-08-19,16:23:23,0.542701,-1
2014-08-19,16:23:24,0.50907,-1
2014-08-19,16:23:25,0.56814,-1
2014-08-19,16:23:26,0.567185,-1
2014-08-19,16:23:27,0.574916,-1
2014-08-19,16:23:28,0.517229,-1
2014-08-19,16:23:29,0.532128,-1
2014-08-19,16:23:30,0.52484,-1
2014-08-19,16:23:31,0.592978,-1
2014-08-19,16:23:32,0.611253,-1
2014-08-19,16:23:33,0.628179,-1
2014-08-19,16:23:34,0.628179,-1
2014-08-19,16:23:35,0.646664,-1
2014-08-19,16:23:37,0.627233,-1
2014-08-19,16:23:38,0.643017,-1
2014-08-19,16:23:39,0.685196,-1
2014-08-19,16:23:40,0.671869,-1
2014-08-19,16:23:41,0.651292,-1
2014-08-19,16:23:42,0.662836,-1
2014-08-19,16:23:43,0.651276,-1
2014-08-19,16:23:44,0.610754,-1
2014-08-19,16:23:45,0.592199,-1
2014-08-19,16:23:46,0.594294,-1
2014-08-19,16:23:47,0.602502,-1
2014-08-19,16:23:48,0.57135,-1
2014-08-19,16:23:49,0.560135,-1
2014-08-19,16:23:50,0.562634,-1
2014-08-19,16:23:51,0.559603,-1
2014-08-19,16:23:52,0.578098,-1
2014-08-19,16:23:53,0.628721,-1
2014-08-19,16:23:54,0.622244,-1
2014-08-19,16:23:55,0.616645,-1
2014-08-19,16:23:56,0.611634,-1
2014-08-19,16:23:57,0.611634,-1
2014-08-19,16:23:58,0.566456,-1
2014-08-19,16:23:59,0.547299,-1
2014-08-19,16:24:00,0.557127,-1
2014-08-19,16:24:01,0.554729,-1
2014-08-19,16:24:02,0.573643,-1
2014-08-19,16:24:03,0.548279,-1
2014-08-19,16:24:04,0.570795,-1
2014-08-19,16:24:05,0.569571,-1
2014-08-19,16:24:06,0.552581,-1
2014-08-19,16:24:07,0.549445,-1
2014-08-19,16:24:08,0.554875,-1
2014-08-19,16:24:09,0.570137,-1
2014-08-19,16:24:10,0.547745,-1
2014-08-19,16:24:11,0.543995,-1
2014-08-19,16:24:12,0.5,-1
2014-08-19,16:24:13,0.517533,-1
2014-08-19,16:24:14,0.507967,-1
2014-08-19,16:24:15,0.469334,-1
2014-08-19,16:24:16,0.5,-1
2014-08-19,16:24:17,0.5,-1
2014-08-19,16:24:19,0.453937,-1
2014-08-19,16:24:20,0.419678,-1
2014-08-19,16:24:21,0.395742,-1
2014-08-19,16:24:22,0.430897,-1
2014-08-19,16:24:23,0.434408,-1
2014-08-19,16:24:24,0.452668,-1
2014-08-19,16:24:25,0.428485,-1
2014-08-19,16:24:26,0.440123,-1
2014-08-19,16:24:27,0.464647,-1
2014-08-19,16:24:28,0.455543,-1
2014-08-19,16:24:29,0.423166,-1
2014-08-19,16:24:30,0.429367,-1
2014-08-19,16:24:31,0.399669,-1
2014-08-19,16:24:32,0.353768,-1
2014-08-19,16:24:37,0.361037,-1
2014-08-19,16:24:38,0.361579,-1
2014-08-19,16:24:39,0.289625,-1
2014-08-19,16:24:40,0.295526,-1
2014-08-19,16:24:41,0.299794,-1
2014-08-19,16:24:42,0.261072,-1
2014-08-19,16:24:43,0.266841,-1
2014-08-19,16:24:44,0.298149,-1
2014-08-19,16:24:45,0.366559,-1
2014-08-19,16:24:46,0.364728,-1
2014-08-19,16:24:47,0.440553,-1
2014-08-19,16:24:48,0.444849,-1
2014-08-19,16:24:49,0.437155,-1
2014-08-19,16:24:50,0.437306,-1
2014-08-19,16:24:51,0.44314,-1
2014-08-19,16:24:52,0.393208,-1
2014-08-19,16:24:53,0.354868,-1
2014-08-19,16:24:54,0.374811,-1
2014-08-19,16:24:55,0.347838,-1
2014-08-19,16:24:56,0.330553,-1
2014-08-19,16:24:57,0.304836,-1
2014-08-19,16:24:58,0.301407,-1
2014-08-19,16:24:59,0.333277,-1
2014-08-19,16:25:00,0.333071,-1
2014-08-19,16:25:01,0.330902,-1
2014-08-19,16:25:02,0.281777,-1
2014-08-19,16:25:03,0.280503,-1
2014-08-19,16:25:04,0.232992,-1
2014-08-19,16:25:05,0.212399,-1
2014-08-19,16:25:06,0.214665,-1
2014-08-19,16:25:07,0.206939,-1
2014-08-19,16:25:08,0.269766,-1
2014-08-19,16:25:09,0.219204,-1
2014-08-19,16:25:10,0.211313,-1
2014-08-19,16:25:11,0.203838,-1
2014-08-19,16:25:12,0.216964,-1
2014-08-19,16:25:13,0.198839,-1
2014-08-19,16:25:14,0.204441,-1
2014-08-19,16:25:15,0.177642,-1
2014-08-19,16:25:16,0.182205,-1
2014-08-19,16:25:17,0.173914,-1
2014-08-19,16:25:18,0.218454,-1
2014-08-19,16:25:21,0.185175,-1
2014-08-19,16:25:22,0.19675,-1
2014-08-19,16:25:23,0.195426,-1
2014-08-19,16:25:24,0.174607,-1
2014-08-19,16:25:25,0.156978,-1
2014-08-19,16:25:27,0.162093,-1
2014-08-19,16:25:28,0.162644,-1
2014-08-19,16:25:29,0.155678,-1
2014-08-19,16:25:30,0.136381,-1
2014-08-19,16:25:31,0.133479,-1
2014-08-19,16:25:32,0.144877,-1
2014-08-19,16:25:33,0.144877,-1
2014-08-19,16:25:37,0.100175,-1
2014-08-19,16:25:38,0.102843,-1
2014-08-19,16:27:11,0.160685,-1
2014-08-19,16:27:12,0.158318,-1
2014-08-19,16:27:13,0.153593,-1
2014-08-19,16:27:15,0.127342,-1
2014-08-19,16:27:16,0.130184,-1
2014-08-19,16:27:17,0.124466,-1
2014-08-19,16:27:18,0.146428,-1
2014-08-19,16:27:19,0.156916,-1
2014-08-19,16:27:20,0.159934,-1
2014-08-19,16:27:21,0.157576,-1
2014-08-19,16:27:22,0.162521,-1
2014-08-19,16:27:23,0.155218,-1
2014-08-19,16:27:24,0.170467,-1
2014-08-19,16:27:25,0.183547,-1
2014-08-19,16:27:26,0.180716,-1
2014-08-19,16:27:27,0.176322,-1
2014-08-19,16:27:28,0.180083,-1
2014-08-19,16:27:29,0.176063,-1
2014-08-19,16:27:30,0.175884,-1
2014-08-19,16:27:31,0.164304,-1
2014-08-19,16:27:32,0.145748,-1
2014-08-19,16:27:33,0.146938,-1
2014-08-19,16:27:34,0.146657,-1
2014-08-19,16:27:35,0.138021,-1
2014-08-19,16:27:43,0.106684,-1
2014-08-19,16:27:44,0.106139,-1
2014-08-19,16:27:46,0.105979,-1
2014-08-19,16:27:47,0.115841,-1
2014-08-19,16:27:49,0.135207,-1
2014-08-19,16:27:50,0.135753,-1
2014-08-19,16:27:52,0.161829,-1
2014-08-19,16:27:54,0.166293,-1
2014-08-19,16:27:55,0.160919,-1
2014-08-19,16:27:56,0.17014,-1
2014-08-19,16:27:57,0.17619,-1
2014-08-19,16:27:58,0.142653,-1
2014-08-19,16:27:59,0.14289,-1
2014-08-19,16:28:00,0.137583,-1
2014-08-19,16:28:01,0.130356,-1
2014-08-19,16:28:02,0.130079,-1
2014-08-19,16:28:03,0.13247,-1
2014-08-19,16:28:04,0.124274,-1
2014-08-19,16:28:05,0.124269,-1
2014-08-19,16:28:06,0.114202,-1
2014-08-19,16:28:07,0.110224,-1
2014-08-19,16:28:08,0.123073,-1
2014-08-19,16:28:09,0.112948,-1
2014-08-19,16:28:10,0.114212,-1
2014-08-19,16:28:11,0.10822,-1
2014-08-19,16:28:12,0.105072,-1
2014-08-19,16:28:27,0.111019,-1
2014-08-19,16:29:21,0.15047,-1
2014-08-19,16:29:22,0.152426,-1
2014-08-19,16:29:23,0.146374,-1
2014-08-19,16:29:24,0.217792,-1
2014-08-19,16:29:25,0.196419,-1
2014-08-19,16:29:26,0.197195,-1
2014-08-19,16:29:27,0.197168,-1
2014-08-19,16:29:28,0.126278,-1
2014-08-19,16:29:29,0.127903,-1
2014-08-19,16:29:30,0.137353,-1
2014-08-19,16:29:31,0.122664,-1
2014-08-19,16:29:32,0.12395,-1
2014-08-19,16:29:33,0.124873,-1
2014-08-19,16:29:34,0.124346,-1
2014-08-19,16:29:35,0.150054,-1
2014-08-19,16:29:36,0.156867,-1
2014-08-19,16:29:37,0.161102,-1
2014-08-19,16:29:38,0.143799,-1
2014-08-19,16:29:39,0.151664,-1
2014-08-19,16:29:40,0.156573,-1
2014-08-19,16:29:41,0.182133,-1
2014-08-19,16:29:42,0.209525,-1
2014-08-19,16:29:43,0.203833,-1
2014-08-19,16:29:44,0.203403,-1
2014-08-19,16:29:45,0.272321,-1
2014-08-19,16:29:46,0.273169,-1
2014-08-19,16:29:47,0.226916,-1
2014-08-19,16:29:48,0.224945,-1
